,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
2395,2025-07-17T16:38:40.103890619Z,2025-07-17T16:38:40.103890619Z,10,2,1108,C,A,4,14.0,100,130,165426,307283993,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,13.99,100,1,12.73,100,1,14.26,100,1,12.71,100,1,14.34,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.48,1400,2,12.43,700,1,14.52,100,1,12.42,700,1,14.54,700,1,ARL,370606301
2396,2025-07-17T16:38:40.103938254Z,2025-07-17T16:38:40.103938254Z,10,2,1108,A,A,4,14.23,100,130,165166,307283994,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,13.99,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.26,100,1,12.5,700,1,14.34,100,1,12.46,100,1,14.35,200,2,12.43,700,1,14.48,1400,2,12.42,700,1,14.52,100,1,ARL,370606485
2397,2025-07-17T16:38:40.619739793Z,2025-07-17T16:38:40.619739793Z,10,2,1108,C,A,5,14.26,100,130,165480,307292058,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,13.99,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.34,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.48,1400,2,12.43,700,1,14.52,100,1,12.42,700,1,14.54,700,1,ARL,370467237
2398,2025-07-17T16:38:40.679449976Z,2025-07-17T16:38:40.679449976Z,10,2,1108,C,A,5,14.34,100,130,165163,307292662,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,13.99,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.52,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.68,700,1,ARL,370606029
2399,2025-07-17T16:38:40.679797676Z,2025-07-17T16:38:40.679797676Z,10,2,1108,A,A,9,14.6,100,130,165383,307292683,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,13.99,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.52,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.6,100,1,ARL,370617053
2400,2025-07-17T16:38:40.980719660Z,2025-07-17T16:38:40.980719660Z,10,2,1108,A,A,8,14.53,100,0,166527,307295303,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,13.99,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.52,100,1,12.43,700,1,14.53,100,1,12.42,700,1,14.54,700,1,ARL,370619813
2401,2025-07-17T16:38:40.980720043Z,2025-07-17T16:38:40.980720043Z,10,2,1108,C,A,3,13.99,100,130,166144,307295304,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,14.23,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.52,100,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.6,100,1,ARL,370489233
2402,2025-07-17T16:38:41.076921744Z,2025-07-17T16:38:41.076921744Z,10,2,1108,C,A,6,14.52,100,0,165600,307296322,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,14.23,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.6,100,1,12.42,700,1,14.68,700,1,ARL,370606097
2403,2025-07-17T16:38:41.076921744Z,2025-07-17T16:38:41.076921744Z,10,2,1108,A,A,10,14.77,100,130,165600,307296322,13.11,100,1,13.43,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.95,2,1,12.86,100,1,14.23,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.6,100,1,12.42,700,1,14.68,700,1,ARL,370622009
2404,2025-07-17T16:38:42.070895211Z,2025-07-17T16:38:42.070895211Z,10,2,1108,A,A,1,13.44,100,130,165248,307311258,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.95,2,1,12.73,100,1,14.23,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.6,100,1,ARL,370638733
2405,2025-07-17T16:38:42.071631589Z,2025-07-17T16:38:42.071631589Z,10,2,1108,C,A,9,14.6,100,130,165511,307311262,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.95,2,1,12.73,100,1,14.23,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.68,700,1,ARL,370617053
2406,2025-07-17T16:38:42.071632569Z,2025-07-17T16:38:42.071632569Z,10,2,1108,A,A,6,14.48,100,130,166383,307311263,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.95,2,1,12.73,100,1,14.23,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1500,3,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.68,700,1,ARL,370638757
2407,2025-07-17T16:38:42.071984594Z,2025-07-17T16:38:42.071984594Z,10,2,1108,A,A,4,14.04,100,130,165204,307311265,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.95,2,1,12.73,100,1,14.04,100,1,12.71,100,1,14.23,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.48,1500,3,12.43,700,1,14.53,100,1,12.42,700,1,14.54,700,1,ARL,370638761
2408,2025-07-17T16:38:42.072063883Z,2025-07-17T16:38:42.072063883Z,10,2,1108,A,A,7,14.39,100,130,166104,307311266,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.95,2,1,12.73,100,1,14.04,100,1,12.71,100,1,14.23,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.39,100,1,12.43,700,1,14.48,1500,3,12.42,700,1,14.53,100,1,ARL,370638765
2409,2025-07-17T16:38:42.074046298Z,2025-07-17T16:38:42.074046298Z,10,2,1108,C,A,3,13.95,2,0,165454,307311292,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,14.04,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,100,1,12.46,100,1,14.48,1500,3,12.43,700,1,14.53,100,1,12.42,700,1,14.54,700,1,ARL,370606329
2410,2025-07-17T16:38:42.074046298Z,2025-07-17T16:38:42.074046298Z,10,2,1108,A,A,3,13.71,2,130,165454,307311292,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,2,1,12.73,100,1,14.04,100,1,12.71,100,1,14.23,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.39,100,1,12.43,700,1,14.48,1500,3,12.42,700,1,14.53,100,1,ARL,370638805
2411,2025-07-17T16:38:42.078067093Z,2025-07-17T16:38:42.078067093Z,10,2,1108,C,A,5,14.23,100,130,165131,307311344,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,2,1,12.73,100,1,14.04,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,100,1,12.46,100,1,14.48,1500,3,12.43,700,1,14.53,100,1,12.42,700,1,14.54,700,1,ARL,370606485
2412,2025-07-17T16:38:42.078116589Z,2025-07-17T16:38:42.078116589Z,10,2,1108,A,A,3,13.71,100,130,165229,307311345,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,14.04,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,100,1,12.46,100,1,14.48,1500,3,12.43,700,1,14.53,100,1,12.42,700,1,14.54,700,1,ARL,370638829
2413,2025-07-17T16:38:42.078400348Z,2025-07-17T16:38:42.078400348Z,10,2,1108,A,A,5,14.23,100,130,165169,307311347,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,14.04,100,1,12.71,100,1,14.23,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.39,100,1,12.43,700,1,14.48,1500,3,12.42,700,1,14.53,100,1,ARL,370638833
2414,2025-07-17T16:38:42.088481675Z,2025-07-17T16:38:42.088481675Z,10,2,1108,A,A,7,14.39,100,130,165360,307311591,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,14.04,100,1,12.71,100,1,14.23,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.39,200,2,12.43,700,1,14.48,1500,3,12.42,700,1,14.53,100,1,ARL,370638997
2415,2025-07-17T16:38:42.253631195Z,2025-07-17T16:38:42.253631195Z,10,2,1108,A,A,6,14.24,100,130,165356,307313171,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,14.04,100,1,12.71,100,1,14.23,100,1,12.5,700,1,14.24,100,1,12.46,100,1,14.35,200,2,12.43,700,1,14.39,200,2,12.42,700,1,14.48,1500,3,ARL,370641493
2416,2025-07-17T16:38:42.858701545Z,2025-07-17T16:38:42.858701545Z,10,2,1108,A,A,4,13.97,100,0,166282,307318631,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,13.97,100,1,12.71,100,1,14.04,100,1,12.5,700,1,14.23,100,1,12.46,100,1,14.24,100,1,12.43,700,1,14.35,200,2,12.42,700,1,14.39,200,2,ARL,370648729
2417,2025-07-17T16:38:47.232753264Z,2025-07-17T16:38:47.232753264Z,10,2,1108,A,A,6,14.17,700,130,165280,307383998,13.11,100,1,13.43,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,13.97,100,1,12.71,100,1,14.04,100,1,12.5,700,1,14.17,700,1,12.46,100,1,14.23,100,1,12.43,700,1,14.24,100,1,12.42,700,1,14.35,200,2,ARL,370738933
2418,2025-07-17T16:39:58.874128495Z,2025-07-17T16:39:58.874128495Z,10,2,1108,C,A,0,13.43,15,130,165028,309108049,13.11,100,1,13.44,100,1,12.98,200,2,13.45,15,1,12.91,2,1,13.71,102,2,12.86,100,1,13.97,100,1,12.73,100,1,14.04,100,1,12.71,100,1,14.17,700,1,12.5,700,1,14.23,100,1,12.46,100,1,14.24,100,1,12.43,700,1,14.35,200,2,12.42,700,1,14.39,200,2,ARL,370606001
2419,2025-07-17T16:40:01.981419959Z,2025-07-17T16:40:01.981419959Z,10,2,1108,A,A,0,13.42,15,128,166008,309194219,13.11,100,1,13.42,15,1,12.98,200,2,13.44,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,13.97,100,1,12.71,100,1,14.04,100,1,12.5,700,1,14.17,700,1,12.46,100,1,14.23,100,1,12.43,700,1,14.24,100,1,12.42,700,1,14.35,200,2,ARL,372913209
2420,2025-07-17T16:40:02.086515046Z,2025-07-17T16:40:02.086515046Z,10,2,1108,C,A,1,13.44,100,0,166901,309196660,13.11,100,1,13.42,15,1,12.98,200,2,13.45,15,1,12.91,2,1,13.71,102,2,12.86,100,1,13.97,100,1,12.73,100,1,14.04,100,1,12.71,100,1,14.17,700,1,12.5,700,1,14.23,100,1,12.46,100,1,14.24,100,1,12.43,700,1,14.35,200,2,12.42,700,1,14.39,200,2,ARL,370638733
2421,2025-07-17T16:40:02.086515046Z,2025-07-17T16:40:02.086515046Z,10,2,1108,A,A,1,13.43,100,130,166901,309196660,13.11,100,1,13.42,15,1,12.98,200,2,13.43,100,1,12.91,2,1,13.45,15,1,12.86,100,1,13.71,102,2,12.73,100,1,13.97,100,1,12.71,100,1,14.04,100,1,12.5,700,1,14.17,700,1,12.46,100,1,14.23,100,1,12.43,700,1,14.24,100,1,12.42,700,1,14.35,200,2,ARL,372916289
2422,2025-07-17T16:40:24.333742996Z,2025-07-17T16:40:24.333742996Z,10,2,1108,C,A,0,13.42,15,128,173301,309657551,13.11,100,1,13.43,100,1,12.98,200,2,13.45,15,1,12.91,2,1,13.71,102,2,12.86,100,1,13.97,100,1,12.73,100,1,14.04,100,1,12.71,100,1,14.17,700,1,12.5,700,1,14.23,100,1,12.46,100,1,14.24,100,1,12.43,700,1,14.35,200,2,12.42,700,1,14.39,200,2,ARL,372913209
2423,2025-07-17T16:40:24.333748583Z,2025-07-17T16:40:24.333748583Z,10,2,1108,C,A,1,13.45,15,128,176743,309657561,13.11,100,1,13.43,100,1,12.98,200,2,13.71,102,2,12.91,2,1,13.97,100,1,12.86,100,1,14.04,100,1,12.73,100,1,14.17,700,1,12.71,100,1,14.23,100,1,12.5,700,1,14.24,100,1,12.46,100,1,14.35,200,2,12.43,700,1,14.39,200,2,12.42,700,1,14.48,1500,3,ARL,370459453
2424,2025-07-17T16:40:27.510832450Z,2025-07-17T16:40:27.510832450Z,10,2,1108,A,A,0,13.43,15,130,165422,309727211,13.11,100,1,13.43,115,2,12.98,200,2,13.71,102,2,12.91,2,1,13.97,100,1,12.86,100,1,14.04,100,1,12.73,100,1,14.17,700,1,12.71,100,1,14.23,100,1,12.5,700,1,14.24,100,1,12.46,100,1,14.35,200,2,12.43,700,1,14.39,200,2,12.42,700,1,14.48,1500,3,ARL,373568805
2425,2025-07-17T16:40:30.874522389Z,2025-07-17T16:40:30.874522389Z,10,2,1108,C,A,0,13.43,15,130,165310,309772472,13.11,100,1,13.43,100,1,12.98,200,2,13.71,102,2,12.91,2,1,13.97,100,1,12.86,100,1,14.04,100,1,12.73,100,1,14.17,700,1,12.71,100,1,14.23,100,1,12.5,700,1,14.24,100,1,12.46,100,1,14.35,200,2,12.43,700,1,14.39,200,2,12.42,700,1,14.48,1500,3,ARL,373568805
2426,2025-07-17T16:41:16.989178019Z,2025-07-17T16:41:16.989178019Z,10,2,1108,C,A,1,13.71,2,0,165652,310649827,13.11,100,1,13.43,100,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.04,100,1,12.73,100,1,14.17,700,1,12.71,100,1,14.23,100,1,12.5,700,1,14.24,100,1,12.46,100,1,14.35,200,2,12.43,700,1,14.39,200,2,12.42,700,1,14.48,1500,3,ARL,370638805
2427,2025-07-17T16:41:16.989178019Z,2025-07-17T16:41:16.989178019Z,10,2,1108,A,A,1,13.64,2,130,165652,310649827,13.11,100,1,13.43,100,1,12.98,200,2,13.64,2,1,12.91,2,1,13.71,100,1,12.86,100,1,13.97,100,1,12.73,100,1,14.04,100,1,12.71,100,1,14.17,700,1,12.5,700,1,14.23,100,1,12.46,100,1,14.24,100,1,12.43,700,1,14.35,200,2,12.42,700,1,14.39,200,2,ARL,374709161
2428,2025-07-17T16:41:43.138931223Z,2025-07-17T16:41:43.138931223Z,10,2,1108,C,A,0,13.43,100,130,165422,311182878,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.04,100,1,12.73,100,1,14.17,700,1,12.71,100,1,14.23,100,1,12.5,700,1,14.24,100,1,12.46,100,1,14.35,200,2,12.43,700,1,14.39,200,2,12.42,700,1,14.48,1500,3,ARL,372916289
2429,2025-07-17T16:41:43.139202376Z,2025-07-17T16:41:43.139202376Z,10,2,1108,C,A,4,14.17,700,130,165479,311182881,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.04,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.24,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.39,200,2,12.43,700,1,14.48,1500,3,12.42,700,1,14.54,700,1,ARL,370738933
2430,2025-07-17T16:41:43.139245098Z,2025-07-17T16:41:43.139245098Z,10,2,1108,A,A,8,14.4,700,130,165571,311182882,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.04,100,1,12.73,100,1,14.23,100,1,12.71,100,1,14.24,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.39,200,2,12.43,700,1,14.4,700,1,12.42,700,1,14.48,1500,3,ARL,375327817
2431,2025-07-17T16:41:43.139668821Z,2025-07-17T16:41:43.139668821Z,10,2,1108,C,A,3,14.04,100,130,165374,311182892,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,200,2,12.46,100,1,14.4,700,1,12.43,700,1,14.48,1500,3,12.42,700,1,14.54,700,1,ARL,370638761
2432,2025-07-17T16:41:43.139683114Z,2025-07-17T16:41:43.139683114Z,10,2,1108,C,A,8,14.48,100,0,165596,311182893,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,200,2,12.46,100,1,14.4,700,1,12.43,700,1,14.48,1400,2,12.42,700,1,14.54,700,1,ARL,370638757
2433,2025-07-17T16:41:43.139683114Z,2025-07-17T16:41:43.139683114Z,10,2,1108,A,A,9,14.54,100,130,165596,311182893,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,200,2,12.46,100,1,14.4,700,1,12.43,700,1,14.48,1400,2,12.42,700,1,14.54,800,2,ARL,375327841
2434,2025-07-17T16:41:43.139975016Z,2025-07-17T16:41:43.139975016Z,10,2,1108,C,A,6,14.39,100,0,165604,311182897,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,100,1,12.46,100,1,14.4,700,1,12.43,700,1,14.48,1400,2,12.42,700,1,14.54,800,2,ARL,370638765
2435,2025-07-17T16:41:43.139975016Z,2025-07-17T16:41:43.139975016Z,10,2,1108,A,A,10,14.67,100,130,165604,311182897,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.39,100,1,12.46,100,1,14.4,700,1,12.43,700,1,14.48,1400,2,12.42,700,1,14.54,800,2,ARL,375327849
2436,2025-07-17T16:41:43.140025431Z,2025-07-17T16:41:43.140025431Z,10,2,1108,A,A,5,14.32,100,130,165422,311182898,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.32,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.39,100,1,12.43,700,1,14.4,700,1,12.42,700,1,14.48,1400,2,ARL,375327857
2437,2025-07-17T16:41:43.143238309Z,2025-07-17T16:41:43.143238309Z,10,2,1108,C,A,7,14.39,100,0,165712,311182938,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.32,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.4,700,1,12.43,700,1,14.48,1400,2,12.42,700,1,14.54,800,2,ARL,370638997
2438,2025-07-17T16:41:43.143238309Z,2025-07-17T16:41:43.143238309Z,10,2,1108,A,A,10,14.67,100,130,165712,311182938,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.23,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.32,100,1,12.5,700,1,14.35,200,2,12.46,100,1,14.4,700,1,12.43,700,1,14.48,1400,2,12.42,700,1,14.54,800,2,ARL,375327925
2439,2025-07-17T16:41:43.144477498Z,2025-07-17T16:41:43.144477498Z,10,2,1108,C,A,3,14.23,100,0,165721,311182962,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.24,100,1,12.73,100,1,14.32,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.4,700,1,12.46,100,1,14.48,1400,2,12.43,700,1,14.54,800,2,12.42,700,1,14.67,200,2,ARL,370638833
2440,2025-07-17T16:41:43.144477498Z,2025-07-17T16:41:43.144477498Z,10,2,1108,A,A,8,14.5,100,130,165721,311182962,13.11,100,1,13.64,2,1,12.98,200,2,13.71,100,1,12.91,2,1,13.97,100,1,12.86,100,1,14.24,100,1,12.73,100,1,14.32,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.4,700,1,12.46,100,1,14.48,1400,2,12.43,700,1,14.5,100,1,12.42,700,1,14.54,800,2,ARL,375327933
2441,2025-07-17T16:41:43.156111360Z,2025-07-17T16:41:43.156111360Z,10,2,1108,C,A,1,13.71,100,130,165467,311183103,13.11,100,1,13.64,2,1,12.98,200,2,13.97,100,1,12.91,2,1,14.24,100,1,12.86,100,1,14.32,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.4,700,1,12.5,700,1,14.48,1400,2,12.46,100,1,14.5,100,1,12.43,700,1,14.54,800,2,12.42,700,1,14.67,200,2,ARL,370638829
2442,2025-07-17T16:41:43.156143472Z,2025-07-17T16:41:43.156143472Z,10,2,1108,C,A,5,14.4,700,130,165731,311183104,13.11,100,1,13.64,2,1,12.98,200,2,13.97,100,1,12.91,2,1,14.24,100,1,12.86,100,1,14.32,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.5,100,1,12.46,100,1,14.54,800,2,12.43,700,1,14.67,200,2,12.42,700,1,15.09,200,2,ARL,375327817
2443,2025-07-17T16:41:43.156160068Z,2025-07-17T16:41:43.156160068Z,10,2,1108,A,A,2,13.98,100,130,165475,311183105,13.11,100,1,13.64,2,1,12.98,200,2,13.97,100,1,12.91,2,1,13.98,100,1,12.86,100,1,14.24,100,1,12.73,100,1,14.32,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.5,100,1,12.43,700,1,14.54,800,2,12.42,700,1,14.67,200,2,ARL,375328129
2444,2025-07-17T16:41:43.158515465Z,2025-07-17T16:41:43.158515465Z,10,2,1108,C,A,9,14.67,100,0,165406,311183123,13.11,100,1,13.64,2,1,12.98,200,2,13.97,100,1,12.91,2,1,13.98,100,1,12.86,100,1,14.24,100,1,12.73,100,1,14.32,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.5,100,1,12.43,700,1,14.54,800,2,12.42,700,1,14.67,100,1,ARL,375327849
2445,2025-07-17T16:41:43.158515465Z,2025-07-17T16:41:43.158515465Z,10,2,1108,A,A,10,14.95,100,130,165406,311183123,13.11,100,1,13.64,2,1,12.98,200,2,13.97,100,1,12.91,2,1,13.98,100,1,12.86,100,1,14.24,100,1,12.73,100,1,14.32,100,1,12.71,100,1,14.35,200,2,12.5,700,1,14.48,1400,2,12.46,100,1,14.5,100,1,12.43,700,1,14.54,800,2,12.42,700,1,14.67,100,1,ARL,375328181
2446,2025-07-17T16:41:43.162246276Z,2025-07-17T16:41:43.162246276Z,10,2,1108,C,A,0,13.64,2,0,165711,311183140,13.11,100,1,13.97,100,1,12.98,200,2,13.98,100,1,12.91,2,1,14.24,100,1,12.86,100,1,14.32,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.5,100,1,12.46,100,1,14.54,800,2,12.43,700,1,14.67,100,1,12.42,700,1,14.95,100,1,ARL,374709161
2447,2025-07-17T16:41:43.162246276Z,2025-07-17T16:41:43.162246276Z,10,2,1108,A,A,0,13.97,2,130,165711,311183140,13.11,100,1,13.97,102,2,12.98,200,2,13.98,100,1,12.91,2,1,14.24,100,1,12.86,100,1,14.32,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.5,100,1,12.46,100,1,14.54,800,2,12.43,700,1,14.67,100,1,12.42,700,1,14.95,100,1,ARL,375328205
2448,2025-07-17T16:41:43.170391935Z,2025-07-17T16:41:43.170391935Z,10,2,1108,C,A,8,14.67,100,0,165424,311183283,13.11,100,1,13.97,102,2,12.98,200,2,13.98,100,1,12.91,2,1,14.24,100,1,12.86,100,1,14.32,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.5,100,1,12.46,100,1,14.54,800,2,12.43,700,1,14.95,100,1,12.42,700,1,15.09,200,2,ARL,375327925
2449,2025-07-17T16:41:43.170391935Z,2025-07-17T16:41:43.170391935Z,10,2,1108,A,A,8,14.95,100,130,165424,311183283,13.11,100,1,13.97,102,2,12.98,200,2,13.98,100,1,12.91,2,1,14.24,100,1,12.86,100,1,14.32,100,1,12.73,100,1,14.35,200,2,12.71,100,1,14.48,1400,2,12.5,700,1,14.5,100,1,12.46,100,1,14.54,800,2,12.43,700,1,14.95,200,2,12.42,700,1,15.09,200,2,ARL,375328333
2450,2025-07-17T16:41:43.171482095Z,2025-07-17T16:41:43.171482095Z,10,2,1108,C,A,1,13.98,100,130,165582,311183345,13.11,100,1,13.97,102,2,12.98,200,2,14.24,100,1,12.91,2,1,14.32,100,1,12.86,100,1,14.35,200,2,12.73,100,1,14.48,1400,2,12.71,100,1,14.5,100,1,12.5,700,1,14.54,800,2,12.46,100,1,14.95,200,2,12.43,700,1,15.09,200,2,12.42,700,1,15.3,100,1,ARL,375328129
