ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2025-07-17T16:17:40.321326768Z,2025-07-17T16:17:40.321161439Z,160,2,1108,A,A,13.480000000,100,0,344607833,130,165329,286524785,ARL
2025-07-17T16:17:40.322064038Z,2025-07-17T16:17:40.321898765Z,160,2,1108,C,A,14.600000000,100,0,344294245,130,165273,286524815,ARL
2025-07-17T16:17:40.322069742Z,2025-07-17T16:17:40.321903984Z,160,2,1108,C,A,15.050000000,100,0,344281457,0,165758,286524817,ARL
2025-07-17T16:17:40.322069742Z,2025-07-17T16:17:40.321903984Z,160,2,1108,A,A,14.530000000,100,0,344607889,130,165758,286524817,ARL
2025-07-17T16:17:40.322416015Z,2025-07-17T16:17:40.322250847Z,160,2,1108,A,A,14.080000000,100,0,344607893,130,165168,286524822,ARL
2025-07-17T16:17:40.329180897Z,2025-07-17T16:17:40.329015669Z,160,2,1108,C,A,14.250000000,100,0,344280953,130,165228,286524967,ARL
2025-07-17T16:17:40.329233157Z,2025-07-17T16:17:40.329067996Z,160,2,1108,A,A,13.750000000,100,0,344608193,130,165161,286524969,ARL
2025-07-17T16:17:40.330448099Z,2025-07-17T16:17:40.330282519Z,160,2,1108,C,A,15.130000000,100,0,344280653,0,165580,286524982,ARL
2025-07-17T16:17:40.330448099Z,2025-07-17T16:17:40.330282519Z,160,2,1108,A,A,14.830000000,100,0,344608205,130,165580,286524982,ARL
2025-07-17T16:17:40.331429414Z,2025-07-17T16:17:40.331264268Z,160,2,1108,C,A,14.770000000,100,0,344300085,130,165146,286524998,ARL
2025-07-17T16:17:40.331551656Z,2025-07-17T16:17:40.331386492Z,160,2,1108,A,A,14.270000000,100,0,344608225,130,165164,286525005,ARL
2025-07-17T16:17:40.333679181Z,2025-07-17T16:17:40.333513866Z,160,2,1108,C,A,14.960000000,100,0,344280825,0,165315,286525029,ARL
2025-07-17T16:17:40.333679181Z,2025-07-17T16:17:40.333513866Z,160,2,1108,A,A,14.430000000,100,0,344608253,130,165315,286525029,ARL
2025-07-17T16:17:40.348996221Z,2025-07-17T16:17:40.348830748Z,160,2,1108,C,A,17.760000000,100,0,344280917,0,165473,286525170,ARL
2025-07-17T16:17:40.348996221Z,2025-07-17T16:17:40.348830748Z,160,2,1108,A,A,17.120000000,100,0,344608637,130,165473,286525170,ARL
2025-07-17T16:17:40.349081921Z,2025-07-17T16:17:40.348916703Z,160,2,1108,A,A,15.370000000,100,0,344608641,130,165218,286525175,ARL
2025-07-17T16:17:40.349095477Z,2025-07-17T16:17:40.348930117Z,160,2,1108,C,A,15.680000000,100,0,344280537,130,165360,286525177,ARL
2025-07-17T16:17:40.357367234Z,2025-07-17T16:17:40.357201846Z,160,2,1108,C,A,16.080000000,100,0,344280941,0,165388,286525428,ARL
2025-07-17T16:17:40.357367234Z,2025-07-17T16:17:40.357201846Z,160,2,1108,A,A,15.510000000,100,0,344608797,130,165388,286525428,ARL
2025-07-17T16:17:40.403239477Z,2025-07-17T16:17:40.403073956Z,160,2,1108,C,A,15.380000000,100,0,344281229,0,165521,286526316,ARL
2025-07-17T16:17:40.403239477Z,2025-07-17T16:17:40.403073956Z,160,2,1108,A,A,14.830000000,100,0,344609897,130,165521,286526316,ARL
2025-07-17T16:17:40.426590567Z,2025-07-17T16:17:40.426425205Z,160,2,1108,C,A,14.960000000,100,0,344281257,0,165362,286526540,ARL
2025-07-17T16:17:40.426590567Z,2025-07-17T16:17:40.426425205Z,160,2,1108,A,A,14.430000000,100,0,344610073,130,165362,286526540,ARL
2025-07-17T16:17:40.474841118Z,2025-07-17T16:17:40.474675991Z,160,2,1108,A,A,14.010000000,100,0,344612049,130,165127,286527611,ARL
2025-07-17T16:17:40.474842468Z,2025-07-17T16:17:40.474677082Z,160,2,1108,C,A,14.530000000,100,0,344288585,130,165386,286527612,ARL
2025-07-17T16:17:40.697721205Z,2025-07-17T16:17:40.697555911Z,160,2,1108,A,A,14.280000000,100,0,344615393,130,165294,286530329,ARL
2025-07-17T16:17:40.697733924Z,2025-07-17T16:17:40.697568713Z,160,2,1108,C,A,14.810000000,100,0,344292849,130,165211,286530330,ARL
2025-07-17T16:17:41.586151161Z,2025-07-17T16:17:41.585985709Z,160,2,1108,C,A,13.970000000,2,0,344280721,0,165452,286543225,ARL
2025-07-17T16:17:41.586151161Z,2025-07-17T16:17:41.585985709Z,160,2,1108,A,A,13.870000000,2,0,344631921,130,165452,286543225,ARL
2025-07-17T16:17:42.553133650Z,2025-07-17T16:17:42.552968542Z,160,2,1108,A,A,13.450000000,15,0,344653009,130,165108,286561347,ARL
2025-07-17T16:17:44.014614049Z,2025-07-17T16:17:44.014448587Z,160,2,1108,C,A,13.480000000,100,0,344607833,0,165462,286577648,ARL
2025-07-17T16:17:44.014614049Z,2025-07-17T16:17:44.014448587Z,160,2,1108,A,A,13.460000000,100,0,344673481,130,165462,286577648,ARL
2025-07-17T16:17:44.014977545Z,2025-07-17T16:17:44.014812396Z,160,2,1108,A,A,15.680000000,100,0,344673501,130,165149,286577651,ARL
2025-07-17T16:17:44.014991037Z,2025-07-17T16:17:44.014825581Z,160,2,1108,C,A,15.370000000,100,0,344608641,130,165456,286577652,ARL
2025-07-17T16:17:44.042976984Z,2025-07-17T16:17:44.042811526Z,160,2,1108,A,A,15.350000000,100,0,344674517,130,165458,286578356,ARL
2025-07-17T16:17:44.042989197Z,2025-07-17T16:17:44.042824242Z,160,2,1108,C,A,15.680000000,100,0,344673501,130,164955,286578357,ARL
2025-07-17T16:17:46.828260391Z,2025-07-17T16:17:46.828095134Z,160,2,1108,A,A,14.180000000,700,0,344724301,130,165257,286618024,ARL
2025-07-17T16:17:46.828325564Z,2025-07-17T16:17:46.828160338Z,160,2,1108,C,A,14.680000000,700,0,341663105,130,165226,286618025,ARL
2025-07-17T16:17:49.387530942Z,2025-07-17T16:17:49.387365405Z,160,2,1108,C,A,13.870000000,2,0,344631921,0,165537,286651544,ARL
2025-07-17T16:17:49.387530942Z,2025-07-17T16:17:49.387365405Z,160,2,1108,A,A,13.790000000,2,0,344765077,130,165537,286651544,ARL
2025-07-17T16:17:52.834173973Z,2025-07-17T16:17:52.834008196Z,160,2,1108,C,A,13.470000000,15,0,344587533,130,165777,286689853,ARL
2025-07-17T16:17:58.033327053Z,2025-07-17T16:17:58.033161898Z,160,2,1108,C,A,13.450000000,15,0,344653009,130,165155,286753046,ARL
2025-07-17T16:17:58.036588469Z,2025-07-17T16:17:58.036423237Z,160,2,1108,C,A,13.460000000,100,0,344673481,130,165232,286753126,ARL
2025-07-17T16:17:58.036861922Z,2025-07-17T16:17:58.036696806Z,160,2,1108,C,A,14.180000000,700,0,344724301,130,165116,286753127,ARL
2025-07-17T16:17:58.036914002Z,2025-07-17T16:17:58.036748831Z,160,2,1108,A,A,14.440000000,700,0,344897921,130,165171,286753128,ARL
2025-07-17T16:17:58.036971455Z,2025-07-17T16:17:58.036806229Z,160,2,1108,A,A,15.680000000,100,0,344897933,130,165226,286753129,ARL
2025-07-17T16:17:58.036983460Z,2025-07-17T16:17:58.036818196Z,160,2,1108,C,A,15.350000000,100,0,344674517,130,165264,286753132,ARL
2025-07-17T16:17:58.037325671Z,2025-07-17T16:17:58.037160197Z,160,2,1108,C,A,14.530000000,100,0,344607889,0,165474,286753136,ARL
2025-07-17T16:17:58.037325671Z,2025-07-17T16:17:58.037160197Z,160,2,1108,A,A,14.820000000,100,0,344897945,130,165474,286753136,ARL
2025-07-17T16:17:58.037330946Z,2025-07-17T16:17:58.037165870Z,160,2,1108,C,A,14.080000000,100,0,344607893,130,165076,286753137,ARL
2025-07-17T16:17:58.037686676Z,2025-07-17T16:17:58.037521442Z,160,2,1108,A,A,14.360000000,100,0,344897953,130,165234,286753149,ARL
2025-07-17T16:17:58.038759735Z,2025-07-17T16:17:58.038594284Z,160,2,1108,C,A,14.430000000,100,0,344608253,0,165451,286753168,ARL
2025-07-17T16:17:58.038759735Z,2025-07-17T16:17:58.038594284Z,160,2,1108,A,A,14.720000000,100,0,344897989,130,165451,286753168,ARL
2025-07-17T16:17:58.039381900Z,2025-07-17T16:17:58.039215838Z,160,2,1108,C,A,14.830000000,100,0,344608205,0,166062,286753172,ARL
2025-07-17T16:17:58.039381900Z,2025-07-17T16:17:58.039215838Z,160,2,1108,A,A,15.130000000,100,0,344897997,130,166062,286753172,ARL
2025-07-17T16:17:58.047862207Z,2025-07-17T16:17:58.047696769Z,160,2,1108,C,A,17.120000000,100,0,344608637,0,165438,286753519,ARL
2025-07-17T16:17:58.047862207Z,2025-07-17T16:17:58.047696769Z,160,2,1108,A,A,17.470000000,100,0,344898485,130,165438,286753519,ARL
2025-07-17T16:17:58.051632876Z,2025-07-17T16:17:58.051466948Z,160,2,1108,C,A,15.510000000,100,0,344608797,0,165928,286753581,ARL
2025-07-17T16:17:58.051632876Z,2025-07-17T16:17:58.051466948Z,160,2,1108,A,A,15.820000000,100,0,344898677,130,165928,286753581,ARL
2025-07-17T16:17:58.054049362Z,2025-07-17T16:17:58.053883828Z,160,2,1108,C,A,13.750000000,100,0,344608193,130,165534,286753747,ARL
2025-07-17T16:17:58.054100805Z,2025-07-17T16:17:58.053934652Z,160,2,1108,C,A,14.440000000,700,0,344897921,130,166153,286753751,ARL
2025-07-17T16:17:58.054101429Z,2025-07-17T16:17:58.053935872Z,160,2,1108,A,A,14.030000000,100,0,344898949,130,165557,286753752,ARL
2025-07-17T16:17:58.056965001Z,2025-07-17T16:17:58.056799769Z,160,2,1108,C,A,14.720000000,100,0,344897989,0,165232,286753926,ARL
2025-07-17T16:17:58.056965001Z,2025-07-17T16:17:58.056799769Z,160,2,1108,A,A,14.960000000,100,0,344899081,130,165232,286753926,ARL
2025-07-17T16:17:58.057809322Z,2025-07-17T16:17:58.057644161Z,160,2,1108,C,A,15.820000000,100,0,344898677,0,165161,286753935,ARL
2025-07-17T16:17:58.057809322Z,2025-07-17T16:17:58.057644161Z,160,2,1108,A,A,16.080000000,100,0,344899093,130,165161,286753935,ARL
2025-07-17T16:17:58.061670860Z,2025-07-17T16:17:58.061505885Z,160,2,1108,C,A,14.030000000,100,0,344898949,130,164975,286754272,ARL
2025-07-17T16:17:58.061730836Z,2025-07-17T16:17:58.061563628Z,160,2,1108,A,A,14.250000000,100,0,344899417,130,167208,286754286,ARL
2025-07-17T16:17:58.062137122Z,2025-07-17T16:17:58.061971960Z,160,2,1108,C,A,17.470000000,100,0,344898485,0,165162,286754339,ARL
2025-07-17T16:17:58.062137122Z,2025-07-17T16:17:58.061971960Z,160,2,1108,A,A,17.760000000,100,0,344899449,130,165162,286754339,ARL
2025-07-17T16:17:58.086582033Z,2025-07-17T16:17:58.086415950Z,160,2,1108,C,A,14.270000000,100,0,344608225,0,166083,286754819,ARL
2025-07-17T16:17:58.086582033Z,2025-07-17T16:17:58.086415950Z,160,2,1108,A,A,14.540000000,100,0,344899913,130,166083,286754819,ARL
2025-07-17T16:17:58.087829372Z,2025-07-17T16:17:58.087663773Z,160,2,1108,C,A,14.820000000,100,0,344897945,0,165599,286754826,ARL
2025-07-17T16:17:58.087829372Z,2025-07-17T16:17:58.087663773Z,160,2,1108,A,A,15.050000000,100,0,344899937,130,165599,286754826,ARL
2025-07-17T16:17:58.113382320Z,2025-07-17T16:17:58.113216665Z,160,2,1108,C,A,14.830000000,100,0,344609897,0,165655,286755076,ARL
2025-07-17T16:17:58.113382320Z,2025-07-17T16:17:58.113216665Z,160,2,1108,A,A,15.380000000,100,0,344900289,130,165655,286755076,ARL
2025-07-17T16:17:58.145548497Z,2025-07-17T16:17:58.145382853Z,160,2,1108,C,A,14.430000000,100,0,344610073,0,165644,286755340,ARL
2025-07-17T16:17:58.145548497Z,2025-07-17T16:17:58.145382853Z,160,2,1108,A,A,14.960000000,100,0,344900597,130,165644,286755340,ARL
2025-07-17T16:17:58.173831273Z,2025-07-17T16:17:58.173665745Z,160,2,1108,A,A,14.810000000,100,0,344900925,130,165528,286755602,ARL
2025-07-17T16:17:58.173852767Z,2025-07-17T16:17:58.173687330Z,160,2,1108,C,A,14.280000000,100,0,344615393,130,165437,286755603,ARL
2025-07-17T16:17:58.235788576Z,2025-07-17T16:17:58.235623452Z,160,2,1108,A,A,14.680000000,700,0,344902153,130,165124,286756143,ARL
2025-07-17T16:17:58.502856372Z,2025-07-17T16:17:58.502691073Z,160,2,1108,A,A,14.530000000,100,0,344905321,130,165299,286758830,ARL
2025-07-17T16:17:58.502858100Z,2025-07-17T16:17:58.502692641Z,160,2,1108,C,A,14.010000000,100,0,344612049,130,165459,286758831,ARL
2025-07-17T16:17:58.704865076Z,2025-07-17T16:17:58.704699676Z,160,2,1108,C,A,14.360000000,100,0,344897953,130,165400,286760091,ARL
2025-07-17T16:17:58.705216838Z,2025-07-17T16:17:58.705051532Z,160,2,1108,A,A,14.600000000,100,0,344906945,130,165306,286760096,ARL
2025-07-17T16:17:59.086439158Z,2025-07-17T16:17:59.086273873Z,160,2,1108,C,A,14.540000000,100,0,344899913,130,165285,286766349,ARL
2025-07-17T16:17:59.086561438Z,2025-07-17T16:17:59.086395964Z,160,2,1108,A,A,14.770000000,100,0,344914361,130,165474,286766355,ARL
2025-07-17T16:18:02.178629167Z,2025-07-17T16:18:02.178463984Z,160,2,1108,A,A,13.800000000,100,0,344989393,130,165183,286829047,ARL
2025-07-17T16:18:02.179379565Z,2025-07-17T16:18:02.179214149Z,160,2,1108,C,A,15.050000000,100,0,344899937,0,165416,286829057,ARL
2025-07-17T16:18:02.179379565Z,2025-07-17T16:18:02.179214149Z,160,2,1108,A,A,14.870000000,100,0,344989421,130,165416,286829057,ARL
2025-07-17T16:18:02.181473898Z,2025-07-17T16:18:02.181307241Z,160,2,1108,C,A,14.960000000,100,0,344899081,0,166657,286829106,ARL
2025-07-17T16:18:02.181473898Z,2025-07-17T16:18:02.181307241Z,160,2,1108,A,A,14.770000000,100,0,344989525,128,166657,286829106,ARL
2025-07-17T16:18:02.182474498Z,2025-07-17T16:18:02.182309015Z,160,2,1108,C,A,17.760000000,100,0,344899449,0,165483,286829137,ARL
2025-07-17T16:18:02.182474498Z,2025-07-17T16:18:02.182309015Z,160,2,1108,A,A,17.530000000,100,0,344989557,130,165483,286829137,ARL
2025-07-17T16:18:02.184788371Z,2025-07-17T16:18:02.184622698Z,160,2,1108,C,A,14.250000000,100,0,344899417,130,165673,286829173,ARL
2025-07-17T16:18:02.184840010Z,2025-07-17T16:18:02.184674810Z,160,2,1108,A,A,14.080000000,100,0,344989601,130,165200,286829174,ARL
2025-07-17T16:18:02.186910586Z,2025-07-17T16:18:02.186745185Z,160,2,1108,C,A,14.770000000,100,0,344914361,0,165401,286829206,ARL
2025-07-17T16:18:02.186910586Z,2025-07-17T16:18:02.186745185Z,160,2,1108,A,A,14.590000000,100,0,344989661,130,165401,286829206,ARL
2025-07-17T16:18:02.189536873Z,2025-07-17T16:18:02.189371317Z,160,2,1108,C,A,16.080000000,100,0,344899093,0,165556,286829251,ARL
2025-07-17T16:18:02.189536873Z,2025-07-17T16:18:02.189371317Z,160,2,1108,A,A,15.870000000,100,0,344989713,130,165556,286829251,ARL
2025-07-17T16:18:02.271602472Z,2025-07-17T16:18:02.271437003Z,160,2,1108,C,A,14.960000000,100,0,344900597,0,165469,286830984,ARL
2025-07-17T16:18:02.271602472Z,2025-07-17T16:18:02.271437003Z,160,2,1108,A,A,14.770000000,100,0,344990837,130,165469,286830984,ARL
2025-07-17T16:18:44.836233374Z,2025-07-17T16:18:44.836067409Z,160,2,1108,A,A,13.470000000,15,0,345869437,130,165965,287534438,ARL
2025-07-17T16:18:45.977564112Z,2025-07-17T16:18:45.977398557Z,160,2,1108,C,A,13.800000000,100,0,344989393,0,165555,287547865,ARL
2025-07-17T16:18:45.977564112Z,2025-07-17T16:18:45.977398557Z,160,2,1108,A,A,13.480000000,100,0,345889137,130,165555,287547865,ARL
2025-07-17T16:18:45.978304784Z,2025-07-17T16:18:45.978139497Z,160,2,1108,C,A,14.600000000,100,0,344906945,130,165287,287547870,ARL
2025-07-17T16:18:45.978307201Z,2025-07-17T16:18:45.978141738Z,160,2,1108,C,A,14.870000000,100,0,344989421,0,165463,287547871,ARL
2025-07-17T16:18:45.978307201Z,2025-07-17T16:18:45.978141738Z,160,2,1108,A,A,14.530000000,100,0,345889161,130,165463,287547871,ARL
2025-07-17T16:18:45.978659056Z,2025-07-17T16:18:45.978493799Z,160,2,1108,A,A,14.080000000,100,0,345889165,130,165257,287547872,ARL
2025-07-17T16:18:45.979197330Z,2025-07-17T16:18:45.979031886Z,160,2,1108,C,A,15.130000000,100,0,344897997,0,165444,287547882,ARL
2025-07-17T16:18:45.979197330Z,2025-07-17T16:18:45.979031886Z,160,2,1108,A,A,14.830000000,100,0,345889185,130,165444,287547882,ARL
2025-07-17T16:18:45.979453023Z,2025-07-17T16:18:45.979287575Z,160,2,1108,C,A,14.770000000,100,0,344990837,0,165448,287547885,ARL
2025-07-17T16:18:45.979453023Z,2025-07-17T16:18:45.979287575Z,160,2,1108,A,A,14.430000000,100,0,345889189,130,165448,287547885,ARL
2025-07-17T16:18:45.979897527Z,2025-07-17T16:18:45.979732081Z,160,2,1108,C,A,15.870000000,100,0,344989713,0,165446,287547887,ARL
2025-07-17T16:18:45.979897527Z,2025-07-17T16:18:45.979732081Z,160,2,1108,A,A,15.510000000,100,0,345889193,130,165446,287547887,ARL
2025-07-17T16:18:45.980137835Z,2025-07-17T16:18:45.979972220Z,160,2,1108,C,A,14.770000000,100,0,344989525,0,165615,287547890,ARL
2025-07-17T16:18:45.980137835Z,2025-07-17T16:18:45.979972220Z,160,2,1108,A,A,14.430000000,100,0,345889201,130,165615,287547890,ARL
2025-07-17T16:18:45.980197213Z,2025-07-17T16:18:45.980031732Z,160,2,1108,C,A,17.530000000,100,0,344989557,0,165481,287547891,ARL
2025-07-17T16:18:45.980197213Z,2025-07-17T16:18:45.980031732Z,160,2,1108,A,A,17.120000000,100,0,345889205,130,165481,287547891,ARL
2025-07-17T16:18:45.980205832Z,2025-07-17T16:18:45.980040000Z,160,2,1108,C,A,15.380000000,100,0,344900289,0,165832,287547892,ARL
2025-07-17T16:18:45.980205832Z,2025-07-17T16:18:45.980040000Z,160,2,1108,A,A,14.830000000,100,0,345889209,130,165832,287547892,ARL
2025-07-17T16:18:45.982963696Z,2025-07-17T16:18:45.982798406Z,160,2,1108,C,A,14.590000000,100,0,344989661,130,165290,287547919,ARL
2025-07-17T16:18:45.983098604Z,2025-07-17T16:18:45.982933040Z,160,2,1108,A,A,14.270000000,100,0,345889277,130,165564,287547921,ARL
2025-07-17T16:18:45.994306597Z,2025-07-17T16:18:45.994141218Z,160,2,1108,C,A,14.080000000,100,0,344989601,130,165379,287548000,ARL
2025-07-17T16:18:45.994356983Z,2025-07-17T16:18:45.994191684Z,160,2,1108,A,A,13.750000000,100,0,345889457,130,165299,287548002,ARL
2025-07-17T16:18:46.020770846Z,2025-07-17T16:18:46.020605332Z,160,2,1108,A,A,15.370000000,100,0,345889897,130,165514,287548308,ARL
2025-07-17T16:18:46.020783162Z,2025-07-17T16:18:46.020617704Z,160,2,1108,C,A,15.680000000,100,0,344897933,130,165458,287548309,ARL
2025-07-17T16:18:46.583802176Z,2025-07-17T16:18:46.583636828Z,160,2,1108,A,A,14.280000000,100,0,345903265,130,165348,287559115,ARL
2025-07-17T16:18:46.583815469Z,2025-07-17T16:18:46.583649620Z,160,2,1108,C,A,14.810000000,100,0,344900925,128,165849,287559119,ARL
2025-07-17T16:18:46.972854044Z,2025-07-17T16:18:46.972688613Z,160,2,1108,C,A,14.530000000,100,0,344905321,130,165431,287565224,ARL
2025-07-17T16:18:46.972855248Z,2025-07-17T16:18:46.972689989Z,160,2,1108,A,A,14.010000000,100,0,345911213,130,165259,287565225,ARL
2025-07-17T16:18:47.836167832Z,2025-07-17T16:18:47.836002486Z,160,2,1108,A,A,13.450000000,15,0,345924181,130,165346,287577128,ARL
2025-07-17T16:18:47.956236479Z,2025-07-17T16:18:47.956070064Z,160,2,1108,C,A,13.480000000,100,0,345889137,0,166415,287579474,ARL
2025-07-17T16:18:47.956236479Z,2025-07-17T16:18:47.956070064Z,160,2,1108,A,A,13.460000000,100,0,345926413,130,166415,287579474,ARL
2025-07-17T16:18:47.956614041Z,2025-07-17T16:18:47.956448830Z,160,2,1108,A,A,15.680000000,100,0,345926449,130,165211,287579583,ARL
2025-07-17T16:18:47.956628879Z,2025-07-17T16:18:47.956462726Z,160,2,1108,C,A,15.370000000,100,0,345889897,130,166153,287579592,ARL
2025-07-17T16:18:47.983287076Z,2025-07-17T16:18:47.983119698Z,160,2,1108,A,A,15.350000000,100,0,345930785,128,167378,287583059,ARL
2025-07-17T16:18:47.983312942Z,2025-07-17T16:18:47.983140841Z,160,2,1108,C,A,15.680000000,100,0,345926449,128,172101,287583076,ARL
2025-07-17T16:18:51.228439638Z,2025-07-17T16:18:51.228274415Z,160,2,1108,A,A,14.180000000,700,0,345998433,130,165223,287639434,ARL
2025-07-17T16:18:51.228516429Z,2025-07-17T16:18:51.228351310Z,160,2,1108,C,A,14.680000000,700,0,344902153,130,165119,287639437,ARL
2025-07-17T16:18:57.882365457Z,2025-07-17T16:18:57.882196648Z,160,2,1108,C,A,13.470000000,15,0,345869437,128,168809,287807679,ARL
2025-07-17T16:19:04.990890102Z,2025-07-17T16:19:04.990724544Z,160,2,1108,C,A,13.790000000,2,0,344765077,0,165558,288025773,ARL
2025-07-17T16:19:04.990890102Z,2025-07-17T16:19:04.990724544Z,160,2,1108,A,A,13.720000000,2,0,346423105,130,165558,288025773,ARL
2025-07-17T16:19:08.837286193Z,2025-07-17T16:19:08.837120837Z,160,2,1108,A,A,13.430000000,15,0,346492493,130,165356,288088546,ARL
2025-07-17T16:19:11.008353202Z,2025-07-17T16:19:11.008187551Z,160,2,1108,C,A,13.460000000,100,0,345926413,0,165651,288143215,ARL
2025-07-17T16:19:11.008353202Z,2025-07-17T16:19:11.008187551Z,160,2,1108,A,A,13.440000000,100,0,346562289,130,165651,288143215,ARL
2025-07-17T16:19:11.008765986Z,2025-07-17T16:19:11.008600601Z,160,2,1108,A,A,15.680000000,100,0,346562317,130,165385,288143223,ARL
2025-07-17T16:19:11.008779449Z,2025-07-17T16:19:11.008613992Z,160,2,1108,C,A,15.350000000,100,0,345930785,130,165457,288143225,ARL
2025-07-17T16:19:11.009089771Z,2025-07-17T16:19:11.008923390Z,160,2,1108,C,A,14.530000000,100,0,345889161,0,166381,288143233,ARL
2025-07-17T16:19:11.009089771Z,2025-07-17T16:19:11.008923390Z,160,2,1108,A,A,14.480000000,100,0,346562329,130,166381,288143233,ARL
2025-07-17T16:19:11.035380853Z,2025-07-17T16:19:11.035215637Z,160,2,1108,A,A,15.330000000,100,0,346563437,130,165216,288143789,ARL
2025-07-17T16:19:11.035392933Z,2025-07-17T16:19:11.035227814Z,160,2,1108,C,A,15.680000000,100,0,346562317,130,165119,288143791,ARL
2025-07-17T16:19:20.837507906Z,2025-07-17T16:19:20.837342130Z,160,2,1108,C,A,13.450000000,15,0,345924181,130,165776,288310746,ARL
2025-07-17T16:19:26.654075072Z,2025-07-17T16:19:26.653909048Z,160,2,1108,A,A,13.410000000,15,0,346891037,128,166024,288411319,ARL
2025-07-17T16:19:27.200595996Z,2025-07-17T16:19:27.200430092Z,160,2,1108,C,A,13.440000000,100,0,346562289,0,165904,288424564,ARL
2025-07-17T16:19:27.200595996Z,2025-07-17T16:19:27.200430092Z,160,2,1108,A,A,13.420000000,100,0,346904153,130,165904,288424564,ARL
2025-07-17T16:19:27.200986286Z,2025-07-17T16:19:27.200820552Z,160,2,1108,A,A,15.680000000,100,0,346904169,130,165734,288424568,ARL
2025-07-17T16:19:27.201000330Z,2025-07-17T16:19:27.200833294Z,160,2,1108,C,A,15.330000000,100,0,346563437,128,167036,288424570,ARL
2025-07-17T16:19:27.201378249Z,2025-07-17T16:19:27.201212584Z,160,2,1108,A,A,14.190000000,700,0,346904221,130,165665,288424582,ARL
2025-07-17T16:19:27.201777312Z,2025-07-17T16:19:27.201611743Z,160,2,1108,C,A,14.560000000,700,0,282969973,130,165569,288424585,ARL
2025-07-17T16:19:27.228463152Z,2025-07-17T16:19:27.228297629Z,160,2,1108,A,A,15.300000000,100,0,346904561,130,165523,288425148,ARL
2025-07-17T16:19:27.228473898Z,2025-07-17T16:19:27.228308764Z,160,2,1108,C,A,15.680000000,100,0,346904169,130,165134,288425149,ARL
2025-07-17T16:19:28.991308227Z,2025-07-17T16:19:28.991142567Z,160,2,1108,C,B,13.030000000,2,0,343084165,0,165660,288452523,ARL
2025-07-17T16:19:28.991308227Z,2025-07-17T16:19:28.991142567Z,160,2,1108,A,B,12.950000000,2,0,346942181,130,165660,288452523,ARL
2025-07-17T16:19:30.834459284Z,2025-07-17T16:19:30.834293908Z,160,2,1108,C,A,13.410000000,15,0,346891037,130,165376,288478995,ARL
2025-07-17T16:19:30.835008022Z,2025-07-17T16:19:30.834842536Z,160,2,1108,C,A,13.420000000,100,0,346904153,130,165486,288479015,ARL
2025-07-17T16:19:30.835569072Z,2025-07-17T16:19:30.835403659Z,160,2,1108,C,A,13.430000000,15,0,346492493,130,165413,288479032,ARL
2025-07-17T16:19:32.547487183Z,2025-07-17T16:19:32.547320695Z,160,2,1108,C,A,14.180000000,700,0,345998433,130,166488,288512762,ARL
2025-07-17T16:19:32.547527626Z,2025-07-17T16:19:32.547362298Z,160,2,1108,A,A,14.440000000,700,0,347022701,130,165328,288512763,ARL
2025-07-17T16:19:32.547597224Z,2025-07-17T16:19:32.547432031Z,160,2,1108,A,A,15.680000000,100,0,347022705,130,165193,288512765,ARL
2025-07-17T16:19:32.547609689Z,2025-07-17T16:19:32.547444392Z,160,2,1108,C,A,15.300000000,100,0,346904561,130,165297,288512766,ARL
2025-07-17T16:19:32.548069205Z,2025-07-17T16:19:32.547904024Z,160,2,1108,C,A,14.080000000,100,0,345889165,130,165181,288512768,ARL
2025-07-17T16:19:32.548096238Z,2025-07-17T16:19:32.547930966Z,160,2,1108,C,A,14.190000000,700,0,346904221,130,165272,288512769,ARL
2025-07-17T16:19:32.548113549Z,2025-07-17T16:19:32.547947865Z,160,2,1108,C,A,14.480000000,100,0,346562329,0,165684,288512770,ARL
2025-07-17T16:19:32.548113549Z,2025-07-17T16:19:32.547947865Z,160,2,1108,A,A,14.820000000,100,0,347022737,130,165684,288512770,ARL
2025-07-17T16:19:32.548423905Z,2025-07-17T16:19:32.548258519Z,160,2,1108,A,A,14.360000000,100,0,347022741,130,165386,288512772,ARL
2025-07-17T16:19:32.548503722Z,2025-07-17T16:19:32.548338068Z,160,2,1108,A,A,14.480000000,700,0,347022749,130,165654,288512773,ARL
2025-07-17T16:19:32.548575405Z,2025-07-17T16:19:32.548409803Z,160,2,1108,C,A,14.830000000,100,0,345889185,0,165602,288512774,ARL
2025-07-17T16:19:32.548575405Z,2025-07-17T16:19:32.548409803Z,160,2,1108,A,A,15.130000000,100,0,347022753,130,165602,288512774,ARL
2025-07-17T16:19:32.548583352Z,2025-07-17T16:19:32.548417853Z,160,2,1108,C,A,17.120000000,100,0,345889205,0,165499,288512775,ARL
2025-07-17T16:19:32.548583352Z,2025-07-17T16:19:32.548417853Z,160,2,1108,A,A,17.470000000,100,0,347022757,130,165499,288512775,ARL
2025-07-17T16:19:32.549166752Z,2025-07-17T16:19:32.549001387Z,160,2,1108,C,A,14.270000000,100,0,345889277,0,165365,288512787,ARL
2025-07-17T16:19:32.549166752Z,2025-07-17T16:19:32.549001387Z,160,2,1108,A,A,14.540000000,100,0,347022789,130,165365,288512787,ARL
